Datetime,Open,High,Low,Close,Adj Close,Volume,price,EMA50,rsi,K,D,atr,pivot_index_high_prev,pivot_index_high_next,Pivot_high,gradient_high,pivot_index_high_rsi_prev,pivot_index_high_rsi_next,Pivot_high_rsi,gradient_high_rsi,pivot_index_low_prev,pivot_index_low_next,Pivot_low,gradient_low,pivot_index_low_rsi_prev,pivot_index_low_rsi_next,Pivot_low_rsi,gradient_low_rsi,regular_bullish_divergence,hidden_bullish_divergence,regular_bearish_divergence,hidden_bearish_divergence
20240320133000,172.94000244140625,173.38999938964844,172.82000732421875,173.10000610351562,173.10000610351562,2762783,173.0814971923828,170.9309966417556,59.16484767670197,82.21405800892146,68.32777440129708,1.2685482678039615,154,167,,0.02162745512191676,156,166,,0.16245142317618796,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240320140000,173.0814971923828,174.8271942138672,173.0814971923828,173.8699951171875,173.8699951171875,7128872,173.8699951171875,171.0462514839294,62.645397838033034,90.60302151743912,77.49710214971844,1.3162631431720029,154,167,,0.02162745512191676,156,166,,0.16245142317618796,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240320143000,173.8699951171875,175.61000061035156,172.47999572753906,174.9250030517578,174.9250030517578,8770334,174.94000244140625,171.19835938855013,66.81855629890195,96.74515817286768,89.85407923307606,1.4976373171360526,154,167,,0.02162745512191676,156,166,,0.16245142317618796,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240320150000,174.94000244140625,175.63999938964844,174.53030395507812,175.3800048828125,175.3800048828125,5713491,175.3699951171875,171.36234548636435,68.45533076073907,100.0,95.78272656343559,1.4588431288794788,154,167,,0.02162745512191676,156,166,,0.16245142317618796,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240320153000,175.3699951171875,176.25,175.24000549316406,175.72999572753906,175.72999572753906,7013455,176.35800170898438,171.53362588797904,69.69371245794723,100.0,98.91505272428923,1.4139582666751247,154,167,,0.02162745512191676,166,166,69.69371245794723,0.0,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321093000,176.35800170898438,178.08999633789062,174.32000732421875,174.3856964111328,174.3856964111328,15547516,174.3800048828125,171.6454717908478,59.95738432265345,81.79002605057534,93.9300086835251,1.6495613413747996,167,167,178.08999633789062,0.0,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321100000,174.3800048828125,175.34959411621094,173.8000030517578,175.05299377441406,175.05299377441406,8266166,175.07000732421875,171.77910010392884,62.7399960665142,68.78440498069118,83.5248103437555,1.6395643136826323,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321103000,175.07000732421875,175.8000030517578,174.0800018310547,175.3000030517578,175.3000030517578,6516110,175.29429626464844,171.9171747293339,63.74434465647333,56.38551177859945,68.98664760328865,1.6476080043846815,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321110000,175.29429626464844,175.9499969482422,174.34060668945312,175.0800018310547,175.0800018310547,4827798,175.08990478515625,172.04120716469552,62.13779582583291,58.84843385769186,61.33945020566082,1.6437862298251198,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321113000,175.08990478515625,175.2899932861328,173.75999450683594,174.23500061035156,174.23500061035156,4863887,174.2530059814453,172.12723828021146,56.27157668244773,43.88139739862578,53.03844767830569,1.6324074847722954,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321120000,174.2530059814453,174.75,173.77999877929688,174.25999450683594,174.25999450683594,3366011,174.27000427246094,172.21087577929478,56.40268296899498,28.580867623616555,43.77023295997805,1.5661668583653783,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321123000,174.27000427246094,174.41650390625,173.83999633789062,174.0749969482422,174.0749969482422,3009022,174.0749969482422,172.2839785702339,55.08618821368483,10.994586160615476,27.818950394285924,1.4672009293647779,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321130000,174.0749969482422,174.08700561523438,172.83299255371094,173.3695068359375,173.3695068359375,4438538,173.34500122070312,172.32654830614385,50.26762708900818,5.633910356232366,15.069788046821456,1.4458821425806438,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321133000,173.34500122070312,173.5800018310547,172.3000030517578,172.406005859375,172.406005859375,3572456,172.39999389648438,172.3296642886235,44.537708745400614,0.0,5.542832172282605,1.4292938062522669,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321140000,172.39999389648438,172.5,171.82000732421875,172.25010681152344,172.25010681152344,3967532,172.25999450683594,172.32654438756074,43.67030310562652,0.0,1.8779701187441125,1.354363693205165,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321143000,172.25999450683594,173.00999450683594,171.8000030517578,172.9221954345703,172.9221954345703,3408183,172.9199981689453,172.34990325214935,48.341260836806555,5.983020477117045,1.9943401590390055,1.339926469392461,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321150000,172.9199981689453,173.25999450683594,172.70199584960938,173.09500122070312,173.09500122070312,3347401,173.09950256347656,172.37912278032792,49.50075829082383,13.451238939273006,6.478086472130008,1.2617336881758712,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240321153000,173.09950256347656,173.36000061035156,172.75999450683594,172.77000427246094,172.77000427246094,4729829,166.7949981689453,172.39445146629393,47.34829369749451,18.162369780577105,12.532209732322377,1.1955609297098466,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,150,180,,-0.0249691015219094,155,180,,-0.4524713175238005,0,0,0,0
20240322093000,166.7949981689453,169.16000366210938,166.3000030517578,168.13999938964844,168.13999938964844,20254018,168.14700317382812,172.22761020838627,28.401066503499216,12.179349303460048,14.59765267443671,1.7230049588091745,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,180,166.3000030517578,0.0,180,180,28.401066503499216,0.0,0,0,0,0
20240322100000,168.14700317382812,170.02000427246094,168.0601043701172,169.32080078125,169.32080078125,9309089,169.3300018310547,172.1136176818319,35.49099365539271,11.397859334349354,13.913192806128825,1.7466944531626318,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322103000,169.3300018310547,170.02999877929688,168.6999969482422,169.68850708007812,169.68850708007812,6114068,169.69500732421875,172.01851530529254,37.56436295358378,15.328915380203481,12.968708006004285,1.7050251909518372,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322110000,169.69500732421875,170.72999572753906,169.02999877929688,170.6750030517578,170.6750030517578,5693282,170.6750030517578,171.96582855025196,42.869574428364636,29.624420818433457,18.783731844328752,1.7045223666808724,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322113000,170.6750030517578,170.6885986328125,169.35000610351562,169.66990661621094,169.66990661621094,4710554,169.6699981689453,171.87579239597585,39.213593700326236,35.8090054394608,26.920780546032564,1.6679293829424728,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322120000,169.6699981689453,169.7987060546875,168.7100067138672,169.3699951171875,169.3699951171875,3770194,169.3800048828125,171.77752583602336,38.167622090062615,38.79299925107041,34.742141836321544,1.6100063787302568,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322123000,169.3800048828125,169.89999389648438,169.30029296875,169.6331024169922,169.6331024169922,2618685,169.61000061035156,171.6934307999829,39.687521654491626,38.59580581552271,37.73260350201796,1.5089758336306685,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322130000,169.61000061035156,170.4600067138672,169.5,170.38999938964844,170.38999938964844,3966821,170.39999389648438,171.64231584271488,43.95548436241244,49.43561056425227,42.274805210281784,1.4540789216543204,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322133000,170.39999389648438,170.82000732421875,170.11000061035156,170.2165069580078,170.2165069580078,2991202,170.17999267578125,171.5864017688048,43.20085408943342,61.19016252437726,49.74052630138407,1.379671700875607,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322140000,170.17999267578125,170.97999572753906,170.16000366210938,170.89500427246094,170.89500427246094,3126661,170.9199981689453,171.55928814149718,47.03083461531426,76.52319372107236,62.382988936567294,1.323703737331015,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322143000,170.9199981689453,171.1999969482422,170.66000366210938,170.75,170.75,2647991,170.72999572753906,171.52755135163454,46.31210322320853,81.10796583341688,72.9404406929555,1.245332692211195,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322150000,170.72999572753906,170.85000610351562,170.24000549316406,170.6199951171875,170.6199951171875,2962889,170.63999938964844,171.491960911068,45.63869151721933,84.95926605201441,80.86347520216788,1.1817994840252317,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240322153000,170.63999938964844,171.14999389648438,170.49000549316406,170.77999877929688,170.77999877929688,4208041,168.72999572753906,171.46404082746912,46.66656730469571,87.66191377767883,84.57638188770336,1.1296183759547398,167,193,,-0.016003093398459435,166,193,,-0.18681098377596017,180,193,,0.01461210241243928,180,195,,0.536706552982481,0,0,0,0
20240325093000,168.72999572753906,175.24000549316406,168.72999572753906,172.59500122070312,172.59500122070312,17074745,172.58999633789062,171.50839221543907,56.674161470679216,92.69935713586545,88.44017898851956,1.6676575149217658,193,193,175.24000549316406,0.0,193,193,56.674161470679216,0.0,193,193,168.72999572753906,0.0,180,195,,0.536706552982481,0,0,0,0
20240325100000,172.58999633789062,172.6999053955078,170.07000732421875,170.56500244140625,170.56500244140625,8642458,170.58999633789062,171.47139653802603,46.22639570387413,82.36029975994983,87.57385689116471,1.7638815705584954,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,180,195,,0.536706552982481,0,0,0,0
20240325103000,170.58999633789062,170.7899932861328,169.5500030517578,169.9600067138672,169.9600067138672,7221877,169.96170043945312,171.41212634884332,43.644105007618485,60.83123846232025,78.63029845271184,1.7114924369401456,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,195,195,43.644105007618485,0.0,0,0,0,0
20240325110000,169.96170043945312,171.27999877929688,169.9600067138672,171.17990112304688,171.17990112304688,5016685,171.17999267578125,171.40301947724345,49.7406850401436,48.34290251443794,63.84481357890266,1.6723423997890996,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,195,204,,0.16779755599181742,0,0,0,0
20240325113000,171.17999267578125,172.0800018310547,170.8802032470703,171.88999938964844,171.88999938964844,4458923,171.89999389648438,171.4221167287103,52.93257742032167,58.04404963909482,55.739396871950994,1.625088018208627,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,195,204,,0.16779755599181742,0,0,0,0
20240325120000,171.89999389648438,172.63999938964844,171.64999389648438,172.3249969482422,172.3249969482422,3876682,172.33999633789062,171.45752379614294,54.825270885149145,77.44229610076717,61.27641608476663,1.5615797657041706,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,195,204,,0.16779755599181742,0,0,0,0
20240325123000,172.33999633789062,173.0800018310547,172.10000610351562,172.860107421875,172.860107421875,4308114,172.8699951171875,171.51252707558342,57.110112439489036,89.93063204864946,75.13899259617047,1.5034213618876597,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,195,204,,0.16779755599181742,0,0,0,0
20240325130000,172.8699951171875,172.8699951171875,172.24000549316406,172.27330017089844,172.27330017089844,3032381,172.26199340820312,171.5423613146154,53.89115855182569,88.95566704474483,85.44286506472046,1.4160781881012376,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,195,204,,0.16779755599181742,0,0,0,0
20240325133000,172.26199340820312,172.72999572753906,172.1699981689453,172.59140014648438,172.59140014648438,2145653,172.61000061035156,171.58350009233575,55.36001262122481,88.09173578041586,88.99267829127002,1.330470125150489,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,195,204,,0.16779755599181742,0,0,0,0
20240325140000,172.61000061035156,173.60000610351562,172.52999877929688,173.32260131835938,173.32260131835938,5305236,173.32000732421875,171.6517001404151,58.62297195207755,88.09173578041586,88.37971286852552,1.3044238450573151,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,195,204,,0.16779755599181742,0,0,0,0
20240325143000,173.32000732421875,173.7198944091797,172.63999938964844,172.66000366210938,172.66000366210938,3336427,172.66000366210938,171.69124145499134,54.71969836837496,87.11973249409274,87.76773468497481,1.2819709625047087,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,195,204,,0.16779755599181742,0,0,0,0
20240325150000,172.66000366210938,172.73849487304688,171.92999267578125,171.97970581054688,171.97970581054688,2798987,171.97000122070312,171.70255378266017,50.96747916134711,74.27761299237474,83.1630270889611,1.2346240859808002,193,208,,0.05141516905046781,193,208,,0.39516833599280027,193,205,,0.018668934007205172,204,204,50.96747916134711,0.0,0,0,0,0
20240325153000,171.97000122070312,172.80999755859375,171.8800048828125,172.63999938964844,172.63999938964844,4172079,178.60000610351562,171.73931635548325,54.246833333762886,64.53914026155742,75.3121619160083,1.204160944960845,193,208,,0.05141516905046781,193,208,,0.39516833599280027,205,205,171.8800048828125,0.0,204,219,,-0.06122530527240742,0,0,0,0
20240326093000,178.60000610351562,183.27999877929688,177.63009643554688,181.97970581054688,181.97970581054688,31309917,181.9949951171875,172.14090025568183,77.33634865229644,73.2253192588869,70.68069083760635,2.1477447894296042,193,208,,0.05141516905046781,193,208,,0.39516833599280027,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326100000,181.9949951171875,183.32000732421875,180.9499969482422,182.23890686035156,182.23890686035156,12418581,182.21200561523438,172.53690051468848,77.67310073175543,90.26152726918268,76.00866226320899,2.1699713480843004,193,208,,0.05141516905046781,193,208,,0.39516833599280027,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326103000,182.21200561523438,184.25,181.3820037841797,183.32000732421875,183.32000732421875,11156760,183.3135986328125,172.95976744839555,79.0699955528348,100.0,87.82894884268985,2.2397738348579015,208,208,184.25,0.0,208,208,79.0699955528348,0.0,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326110000,183.3135986328125,183.3800048828125,181.75999450683594,181.86500549316406,181.86500549316406,7415415,181.86500549316406,173.30899246975903,72.49597081777985,92.52849269196618,94.2633399870496,2.1777974889697673,208,219,,-0.014507485212432157,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326113000,181.86500549316406,182.27999877929688,180.80999755859375,180.8529052734375,180.8529052734375,7482576,180.8699951171875,173.60483218755036,68.24548836146656,79.68918316706421,90.73922528634345,2.107017862143103,208,219,,-0.014507485212432157,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326120000,180.8699951171875,182.02000427246094,179.7899932861328,180.52000427246094,180.52000427246094,7681174,180.5019989013672,173.87601540656647,66.85698351111485,65.20292166224124,79.1401991737572,2.1193171745616053,208,219,,-0.014507485212432157,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326123000,180.5019989013672,181.0,179.94000244140625,180.14500427246094,180.14500427246094,4414322,180.11000061035156,174.12185810718978,65.24658959336212,56.27802545145491,67.05671009358677,2.0133852129648195,208,219,,-0.014507485212432157,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326130000,180.11000061035156,180.19000244140625,178.85000610351562,179.30499267578125,179.30499267578125,5253981,179.30499267578125,174.32511828635023,61.66354253497693,48.47095966560318,56.650635593099764,1.9460463254574,208,219,,-0.014507485212432157,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326133000,179.30499267578125,179.53250122070312,178.7100067138672,179.0749969482422,179.0749969482422,3659461,179.07000732421875,174.51138803779696,60.6809660815639,41.14537910961939,48.63145474222582,1.8336911435952536,208,219,,-0.014507485212432157,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326140000,179.07000732421875,179.8800048828125,178.9600067138672,179.02499389648438,179.02499389648438,3477764,179.02000427246094,174.68839218911805,60.4554203812334,35.46241327910516,41.69291735144257,1.7423218461302596,208,219,,-0.014507485212432157,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326143000,179.02000427246094,179.5959930419922,178.89999389648438,179.56500244140625,179.56500244140625,3195553,179.56500244140625,174.87963180685483,62.09404079681035,35.97304164637339,37.52694467836597,1.637689576068015,208,219,,-0.014507485212432157,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326150000,179.56500244140625,179.56500244140625,178.44000244140625,178.52200317382812,178.52200317382812,4098751,178.54989624023438,175.0224698996773,57.16680471347904,31.804777472529615,34.41341079933604,1.5864206184612135,208,219,,-0.014507485212432157,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240326153000,178.54989624023438,178.5800018310547,177.3800048828125,177.69000244140625,177.69000244140625,6656129,181.32000732421875,175.12707901896079,53.51857340769096,20.550813488530643,29.44287753581121,1.5477782514393108,208,219,,-0.014507485212432157,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,204,219,,-0.06122530527240742,0,1,0,0
20240327093000,181.32000732421875,181.57699584960938,176.1999053955078,176.2550048828125,176.2550048828125,18621991,176.22999572753906,175.1713114057785,47.84697969072857,7.353227098682772,19.902939353247667,1.930709471705536,219,219,181.57699584960938,0.0,208,225,,-0.20473075352243889,205,220,,0.024028330851161295,219,219,47.84697969072857,0.0,0,0,0,0
20240327100000,176.22999572753906,178.36990356445312,176.00999450683594,177.74920654296875,177.74920654296875,8923985,177.72999572753906,175.27240533272715,53.386304766723484,5.9137198666296475,11.272586817947678,1.973629430296701,219,225,,0.0018339757794859255,208,225,,-0.20473075352243889,220,220,176.00999450683594,0.0,219,232,,-0.10416805795060526,0,0,1,0
20240327103000,177.72999572753906,178.8300018310547,177.24000549316406,178.52999877929688,178.52999877929688,6250108,178.50999450683594,175.4001540953377,56.015301020202315,14.63412595589452,9.300357640402304,1.9352661210560935,219,225,,0.0018339757794859255,208,225,,-0.20473075352243889,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,1,0
20240327110000,178.50999450683594,179.4499969482422,178.1300048828125,179.04150390625,179.04150390625,4859821,179.0634002685547,175.5429521271382,57.69848483462074,27.956517249874018,16.16812102413272,1.873738715493453,219,225,,0.0018339757794859255,208,225,,-0.20473075352243889,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,1,0
20240327113000,179.0634002685547,179.5399932861328,178.25790405273438,179.47999572753906,179.47999572753906,4177435,179.49000549316406,175.6973459938206,59.14194178064782,40.49996709147581,27.69687009908144,1.8145737672839517,219,225,,0.0018339757794859255,208,225,,-0.20473075352243889,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,1,0
20240327120000,179.49000549316406,180.75,179.35000610351562,180.64999389648438,180.64999389648438,5838080,180.63819885253906,175.89156748019957,62.79041456434684,57.98231721907708,42.14626718680896,1.773115780203994,219,225,,0.0018339757794859255,208,225,,-0.20473075352243889,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,1,0
20240327123000,180.63819885253906,181.91000366210938,180.38999938964844,180.67999267578125,180.67999267578125,6875936,180.6999969482422,176.07934886041846,62.88193578228704,73.46316955276616,57.315151287773006,1.7478046294296885,225,225,181.91000366210938,0.0,225,225,62.88193578228704,0.0,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,1,0
20240327130000,180.6999969482422,180.7100067138672,179.64999389648438,179.85000610351562,179.85000610351562,4091607,179.86000061035156,176.22721777191248,58.58825558781729,78.82000553384857,70.0884974352306,1.6790254482250009,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,1,0
20240327133000,179.86000061035156,180.08999633789062,179.42999267578125,179.61500549316406,179.61500549316406,3272996,179.6300048828125,176.36007219235373,57.393311238311185,73.78199696561374,75.35505735074281,1.5771232696134383,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,1,0
20240327140000,179.6300048828125,180.5800018310547,179.57000732421875,180.4499969482422,180.4499969482422,3275487,180.4499969482422,176.520461398467,60.47775227638993,72.98187820851048,75.19462690265759,1.520410393335688,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,1,0
20240327143000,180.4499969482422,180.7899932861328,180.10169982910156,180.10169982910156,180.10169982910156,3667319,180.10020446777344,176.660902121237,58.572956712559154,72.94795975171562,73.23727830861327,1.4371986997052442,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,0,0
20240327150000,180.10020446777344,180.24940490722656,179.35000610351562,179.75,179.75,3202591,179.75999450683594,176.78204321452182,56.63327114322999,71.26290861609812,72.39758219210806,1.3834187101058135,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,0,0
20240327153000,179.75999450683594,180.17990112304688,179.1300048828125,179.91000366210938,179.91000366210938,5130886,177.45899963378906,176.9047083301135,57.32564961366694,64.274521811535,69.49513005978291,1.3500664631186696,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,220,233,,-0.0017612497486994138,219,232,,-0.10416805795060526,0,0,0,0
20240328093000,177.45899963378906,179.57000732421875,176.3000030517578,176.77000427246094,176.77000427246094,15218998,176.80999755859375,176.89942581804868,42.86285273754332,40.49443457901603,58.67728833554971,1.5760598778419588,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,220,233,,-0.0017612497486994138,232,232,42.86285273754332,0.0,0,0,0,0
20240328100000,176.80999755859375,177.25,175.6999969482422,176.91200256347656,176.91200256347656,8843192,176.9149932861328,176.89991902375175,43.55636873779024,22.169496251307823,42.31281754728627,1.5734541952335441,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,233,233,175.6999969482422,0.0,232,247,,-0.4565754106135532,0,0,0,0
20240328103000,176.9149932861328,177.85450744628906,176.3000030517578,177.52999877929688,177.52999877929688,6629315,177.5399932861328,176.92462803377313,46.59453154279634,7.368294201436673,23.344075010586835,1.5715592151633149,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,0
20240328110000,177.5399932861328,177.77999877929688,176.5,176.6300048828125,176.6300048828125,4731574,176.61000061035156,176.91307418471584,42.96732069506374,7.542241491774478,12.360010648172981,1.5424031715766708,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,0
20240328113000,176.61000061035156,177.1699981689453,176.00999450683594,176.85000610351562,176.85000610351562,4600375,176.85000610351562,176.91060092662957,44.112627274125245,8.468455303352396,7.792996998854506,1.5041632206299413,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,0
20240328120000,176.85000610351562,177.6300048828125,176.27000427246094,177.4595947265625,177.4595947265625,4194020,177.44479370117188,176.9321300952544,47.272239274411255,9.596891489465753,8.535862761530867,1.4897469596021033,225,238,,-0.021604133117770402,225,238,,-0.23713139881505219,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,0
20240328123000,177.44479370117188,177.97999572753906,177.3000030517578,177.593994140625,177.593994140625,3835424,177.5800018310547,176.95808554801403,47.97065439003503,17.927831995562812,11.997726262793643,1.408771531220018,238,238,177.97999572753906,0.0,238,238,47.97065439003503,0.0,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,0
20240328130000,177.5800018310547,177.83999633789062,176.97000122070312,177.15499877929688,177.15499877929688,3177363,177.13999938964844,176.96580763551532,45.835057301042234,21.471273878047395,16.33199912102531,1.3548938898167662,238,257,,-0.015114071839423145,238,257,,0.09080638221611366,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,1
20240328133000,177.13999938964844,177.41000366210938,176.67999267578125,176.79080200195312,176.79080200195312,3444975,176.8000030517578,176.95894466949326,44.08172936760766,16.435827518459288,18.611644464023154,1.292405599467902,238,257,,-0.015114071839423145,238,257,,0.09080638221611366,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,1
20240328140000,176.8000030517578,177.00999450683594,176.38999938964844,176.63999938964844,176.63999938964844,3055899,176.63079833984375,176.94643701146012,43.342403647033564,8.83841184703366,15.581837747846771,1.2251645512398617,238,257,,-0.015114071839423145,238,257,,0.09080638221611366,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,1
20240328143000,176.63079833984375,176.94000244140625,176.07000732421875,176.25,176.25,3123301,176.264892578125,176.91912575610874,41.40819535488649,3.213997967665551,9.496079111052824,1.1896476078346256,238,257,,-0.015114071839423145,238,257,,0.09080638221611366,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,1
20240328150000,176.264892578125,176.57850646972656,175.8000030517578,175.86000061035156,175.86000061035156,3983723,175.86000061035156,176.87759143666727,39.509411657188195,0.9074721250092335,4.319960646569472,1.1485331888480381,238,257,,-0.015114071839423145,238,257,,0.09080638221611366,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,1
20240328153000,175.86000061035156,176.0,175.3000030517578,175.7899932861328,175.7899932861328,6751175,176.16000366210938,176.83494052880317,39.162258471581204,0.0,1.3738233642249185,1.103679564787453,238,257,,-0.015114071839423145,238,257,,0.09080638221611366,233,247,,-0.031246387761704086,232,247,,-0.4565754106135532,0,0,0,1
